MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,PEOE_VSA13,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA7,SlogP_VSA10,SlogP_VSA12,SlogP_VSA6,SlogP_VSA8,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,VSA_EState1,VSA_EState9,FractionCSP3,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumSaturatedRings,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_NH0,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_halogen,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfone,fr_urea
0.686685594807581,0.686685594807581,0.23098497593235867,0.7011842212910058,0.5691425323872416,0.32679783368753,0.4350824292967054,0.675298196272127,0.32305731240515456,0.5422163208153636,0.012362641292337884,0.4869739291062736,0.44101579302045524,0.3490487784758871,0.3260270874371063,0.15527168587422358,0.08076611747393025,0.0,0.20395119131633266,0.1621657676437985,0.0,0.0,0.47246223964622835,0.11785632671830584,0.14955404427198105,0.2231028909800388,0.0,0.19232760665380022,0.5014763081287583,0.3587929334569832,0.0,0.2344151785996397,0.2665884912823329,0.0076999291902957534,0.6122770087842899,0.4888888888888889,0.3333333333333333,0.25,0.6000000000000001,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.4444444444444444,0.5,0.4,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5
0.8086426304525822,0.8086426304525822,0.005894991679741623,0.7345328669371941,0.4157214951382364,0.253851888667992,0.4359279507184257,0.843660158812386,0.15428535352845962,0.5432700418658709,0.03786335098282814,0.5503228246768188,0.38027088707129675,0.5051807774435004,0.4121572993765037,0.3120097888932034,0.08323412404425456,0.0,0.29552238743220477,0.1621657676437985,0.0,0.0,0.40010190364025444,0.190594446589591,0.3283773870963801,0.4349669950291873,0.0,0.33503858507586853,0.5014763081287583,0.1957453691459839,0.31658345969474233,0.2344151785996397,0.19461416069680393,0.17388536745065297,0.43166855404323384,0.16666666666666657,0.3333333333333333,0.25,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.30000000000000004,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5
0.6883139302322416,0.6883139302322416,0.29976532104375575,0.7834895611601531,0.38834966438449775,0.050695825049701715,0.43566647213033827,0.8142389753317901,0.1837781836996657,0.5429441772745704,0.011254578383807556,0.7014631643183371,0.16064958247561778,0.8213274135142954,0.3219742556763059,0.41871106830857974,0.08079894524996145,0.0,0.30790238263266534,0.1621657676437985,0.0,0.0932487995998301,0.3029919784446233,0.24482245252671198,0.33146117169764333,0.2231028909800388,0.0,0.382608911216558,0.7511565161854795,0.34077508413073027,0.0,0.2344151785996397,0.4424251881747104,0.0076999291902957534,0.43166855404323384,0.11640211640211635,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,0.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.5
0.6649624347085208,0.6649624347085208,0.36534090605240005,0.7888904937422031,0.5464988457900121,0.03616760972625788,0.4356114268952529,0.8410425058946681,0.15690938097454565,0.5428755778027539,0.15384418795019414,0.7014650071289559,0.15468439336302753,0.8240808674022051,0.32102194446104004,0.4247665931631257,0.20889450424540634,0.0,0.30790238263266534,0.1621657676437985,0.4907981919255396,0.0,0.40291631583357046,0.12786029871171825,0.2498151600952888,0.2231028909800388,0.1628716578886827,0.2831096520160127,0.5014763081287583,0.2879707678861796,0.19720967835450767,0.31310585718247896,0.24955803682557282,0.0076999291902957534,0.43166855404323384,0.14379084967320258,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5,0.4,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5
0.6888234332218781,0.6888234332218781,0.35668005106283607,0.7848674078140503,0.4879637402895588,0.038870226914375805,0.43543958363244295,0.8341005987166871,0.16386819313788026,0.5426614201732023,0.18386051320728727,0.6950273395839215,0.1639532929679004,0.7487044753133061,0.32501508372366494,0.4186552751907242,0.12100935763508935,0.0,0.20395119131633266,0.1621657676437985,0.0,0.1824103774260378,0.4028341745289845,0.05848107690749686,0.35720736425926297,0.2231028909800388,0.16666666666666666,0.33503858507586853,0.5014763081287583,0.34159444480628687,0.0,0.3114490000336011,0.38922832139360786,0.0076999291902957534,0.43166855404323384,0.1746031746031745,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.30000000000000004,0.0,0.5,0.0,0.16666666666666666,0.6666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5
0.7487690639698543,0.7487690639698543,0.40246774124719314,0.7707689206728788,0.5207037511017192,0.09371358058545276,0.4359878448900353,0.845659915332049,0.15228072718645402,0.5433446842673599,0.037863439502872825,0.7013663550780453,0.1904177158875875,0.6996238293583494,0.3232772660661558,0.3834345160653694,0.08083465159125036,0.0,0.29552238743220477,0.1621657676437985,0.0,0.0,0.3029919784446233,0.24857993097640427,0.3299549681027734,0.3154019273200258,0.0,0.3360617361213898,0.5014763081287583,0.29839198570694064,0.2110556397964949,0.32233632301398524,0.19461416069680393,0.16532648871759453,0.43166855404323384,0.18333333333333332,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5,0.4,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
0.7295408752300676,0.7295408752300676,0.23887608550371522,0.39332216104865503,0.7290415744051699,0.11199469847581178,0.4359878446321064,0.8456598195599412,0.1522808231917867,0.5433446839459191,0.03909183644346295,0.8049142563788738,0.23530517746651602,0.7024174132108434,0.2998132837485761,0.38403103180325626,0.07592191071227194,0.3617380916618253,0.3870935835480769,0.1621657676437985,0.0,0.04662439979991505,0.20582558936878556,0.18288884058645427,0.22065043968933068,0.40770096366001285,0.0,0.23989793279448957,0.2467275917992049,0.0,0.2133253509382924,0.3206794658651074,0.0619527568694766,0.3174557396545435,0.43166855404323384,0.24444444444444444,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.30000000000000004,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5
0.6862620329673204,0.6862620329673204,0.14119394358806714,0.7879454444709604,0.5431577043536572,0.09910904940726017,0.43587497937721276,0.5828474467798286,0.4157331986683761,0.5432040269597125,0.01305364514370197,0.6977208854133004,0.22129088757374715,0.6878704132329334,0.3019147795247017,0.38901651716219243,0.07947384738849761,0.331634511644534,0.20395119131633266,0.1621657676437985,0.44146971454905276,0.23312199899957523,0.1656092735618123,0.17962695465744558,0.2569365611244248,0.2231028909800388,0.0,0.3210828586747528,0.5088823151498405,0.09595278217462226,0.0,0.24364564443114609,0.3804724313052337,0.07334935547028988,0.43166855404323384,0.2037037037037036,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5,0.4,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.6871855571855687,0.6871855571855687,0.1315019183734609,0.7902150131332991,0.5428681302313177,0.09910904940726017,0.4358749793767983,0.7540685197158343,0.24409516686847255,0.543204026959196,0.013913555178242581,0.6976730938877598,0.20247473834107277,0.6877633307705131,0.31396609859400737,0.3890167423856705,0.08019755590551436,0.0,0.20395119131633266,0.1621657676437985,0.0,0.2727546698584983,0.20469940092629565,0.12252902445411126,0.29282175112293346,0.2231028909800388,0.0,0.3694839605617772,0.5044289243862744,0.14429602050287108,0.0,0.23275832145076195,0.45118107826308446,0.06962106473023938,0.43166855404323384,0.19298245614035078,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5,0.30000000000000004,0.0,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.7422528386304554,0.7422528386304554,0.24280685634782834,0.3922414299399426,0.5606297626110666,0.23767738397202987,0.4360698176445226,0.7024655080925375,0.29582384253960625,0.54344684184108,0.039091866465807534,0.6800513066839731,0.3231175635369321,0.6077177185631983,0.37331183950227764,0.3406372306995782,0.07601033113990996,0.3617380916618253,0.3870935835480769,0.1621657676437985,0.0,0.23312199899957523,0.20936477449336588,0.19256682278013426,0.25574683918464264,0.40770096366001285,0.0,0.2864451078896578,0.2467275917992049,0.04875291866602714,0.4367128578847645,0.0,0.309763784347383,0.3911284473067809,0.43166855404323384,0.4277777777777777,0.0,0.25,0.4,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.2,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.6855560729947705,0.6855560729947705,0.12692902952153995,0.7957749481707381,0.3379796315445419,0.04271341647087168,0.43486766992815484,0.650844838180177,0.3475702195014043,0.5419486794976842,0.012044552229069277,0.6857737696470725,0.12321163834370408,0.788995250623453,0.17173059515854128,0.40660406448607267,0.07367044375894871,0.0,0.30790238263266534,0.1621657676437985,0.0,0.23312199899957523,0.27151371841468935,0.19174199691224295,0.3329239467805076,0.2231028909800388,0.0,0.43120238840276853,0.5073815406437907,0.21755125984978216,0.09677932449566079,0.37090092030561833,0.2491435184046337,0.029042885922313872,0.43166855404323384,0.35648148148148145,0.0,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5555555555555556,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.7017121504456445,0.7017121504456445,0.006362244144893025,0.7960753630878082,0.3870884127096167,0.08639074643050781,0.4353070196165586,0.6643793971894196,0.33400270103074114,0.5424962138395852,0.01204636003523571,0.6475174775703376,0.14202378689787176,0.688097923717828,0.19368476275798407,0.32909559295322355,0.07393830786599698,0.0,0.30790238263266534,0.0,0.0,0.4196195981992354,0.10016934672352351,0.19608870484831598,0.4383279511899727,0.2231028909800388,0.0,0.5242967385931051,0.5073815406437907,0.2663041785158093,0.09677932449566079,0.23275832145076195,0.5043779450441869,0.0076999291902957534,0.43166855404323384,0.28205128205128194,0.0,0.0,0.4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.30000000000000004,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.7116775078964099,0.7116775078964099,0.05049350192812898,0.797933314877142,0.34832727574974154,0.23799309406717595,0.4353070196165586,0.7020969399329549,0.296193308239185,0.5424962138395852,0.014074597081265405,0.6475192296592134,0.17772592083489736,0.5083373347413005,0.17569181607226447,0.3064348158670951,0.07392335977926379,0.0,0.30790238263266534,0.1621657676437985,0.0,0.23312199899957523,0.32312673734464437,0.4011968153685104,0.3329239467805076,0.2231028909800388,0.0,0.43120238840276853,0.5073815406437907,0.5627530591205685,0.09677932449566079,0.2344151785996397,0.30571230798928023,0.09680600400359207,0.43166855404323384,0.48015873015873,0.3333333333333333,0.25,0.6000000000000001,0.3333333333333333,0.25,0.0,0.0,0.0,0.5555555555555556,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.6832273599739287,0.6832273599739287,0.010850468169327544,0.7950163766458486,0.36899793157472194,0.04106610337972161,0.43486766992815484,0.6562722128966165,0.3421296280006232,0.5419486794976842,0.012056211982988396,0.6857737773447568,0.12177850731653672,0.7890990125023576,0.16827013931387835,0.4066039252300646,0.07366968441649147,0.0,0.30790238263266534,0.1621657676437985,0.0,0.23312199899957523,0.15799731680339146,0.3311590170424874,0.3329239467805076,0.2231028909800388,0.0,0.43120238840276853,0.5073815406437907,0.21755125984978216,0.09677932449566079,0.44959159888845757,0.1858582706084298,0.027569992244204002,0.43166855404323384,0.3188405797101449,0.0,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5555555555555556,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.7881819985588658,0.7881819985588658,0.07204702025840477,0.7264005939850937,0.576411156678313,0.19172465208747513,0.4304533637694017,0.6579572344569924,0.3404405030628803,0.5364474027666961,0.1838605157175767,0.6571664813904015,0.3516340828805742,0.44747138503924067,0.25167592013536755,0.2223933800852409,0.12023032542561063,0.0,0.3994735787485374,0.0,0.0,0.13578597762612277,0.2617004595443545,0.31706838358634926,0.3901235755800374,0.4377099829642961,0.16666666666666666,0.287468258935179,0.0,0.19838447356687283,0.31658345969474233,0.21960290871194618,0.19461416069680393,0.17096053638633707,0.43166855404323384,0.33333333333333326,0.3333333333333333,0.25,0.4,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.7458075022794364,0.7458075022794364,0.07298820279631078,0.8310480279575757,0.6402267323919371,0.38882832040017956,0.4302588464156084,0.694788978862954,0.3035190657117717,0.536204987819995,0.014048140977291734,0.6512523881440337,0.3442206591196664,0.44564174341490315,0.2324246140564865,0.2357493124471035,0.0638033758161265,0.0,0.30790238263266534,0.0,0.0,0.0932487995998301,0.37728279939649306,0.19378698548317885,0.2534952735985817,0.22584587891514749,0.0,0.23989793279448957,0.2467275917992049,0.48033685763502426,0.09369635770816648,0.0,0.309272213962512,0.07348109345398762,0.43166855404323384,0.5314009661835748,0.6666666666666666,0.5,0.4,0.3333333333333333,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.30000000000000004,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.7885921624198162,0.7885921624198162,0.19185438446365766,0.32488295304583925,0.6957572205827173,0.13557118825508485,0.4358749795632453,0.8410533731939459,0.15689848721113764,0.5432040271915533,0.03914008493522228,0.6927633363743197,0.4242008294986226,0.6836297400040312,0.406957794165427,0.38848084472809585,0.07606177333827568,0.3334250754847911,0.29552238743220477,0.4414438450958656,0.0,0.0932487995998301,0.21209966311454004,0.12252902445411126,0.2542406355897728,0.4999999999999999,0.0,0.23887478174896842,0.2467275917992049,0.10942611714097267,0.42438099073478724,0.24198878728226822,0.0,0.4915311521100112,0.43166855404323384,0.28758169934640515,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.2,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.6922471906938654,0.6922471906938654,0.1445684616016751,0.788597606083828,0.5161538270739626,0.07486117776102008,0.43587497937660424,0.8410532897284838,0.15689857087985548,0.5432040269589542,0.011256495378195841,0.6575597840459988,0.17952602464642275,0.6873887772985321,0.3331393353373979,0.38901768241217205,0.08099542377539881,0.0,0.20395119131633266,0.32952249146275747,0.0,0.3263707985994053,0.20035856026594362,0.24584389465302148,0.4016539706882674,0.2231028909800388,0.0,0.47672641245241565,0.5014763081287582,0.1930489391688982,0.0,0.3097921428847233,0.5043779450441869,0.0076999291902957534,0.43166855404323384,0.11111111111111109,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.30000000000000004,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
0.7442932642246267,0.7442932642246267,0.30157087365008095,0.7771572676518188,0.5063508772726225,0.030300952903270062,0.43543745861957106,0.35682859203480466,0.6423024562538795,0.5426587719010969,0.03786332592422845,0.6907558759355332,0.15250223241417205,0.7983255496325818,0.3464420502079397,0.42403939781401334,0.08079939524227486,0.0,0.29552238743220477,0.1621657676437985,0.0,0.0932487995998301,0.2568486473331453,0.13385014949112684,0.3665141426809498,0.3154019273200258,0.0,0.4291560863117262,0.5014763081287583,0.2933286112453305,0.2110556397964949,0.40007597636288483,0.2478110274779064,0.22757013467510218,0.5759268391993649,0.11640211640211635,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.2,0.0,0.5,0.0,0.16666666666666666,0.0,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5
