Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL202624,,CCCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)cc1,IC50,'=',26.0,nM
CHEMBL264655,,CCCN(c1ccccc1Cl)S(=O)(=O)c1ccc(O)cc1,IC50,'=',42.0,nM
CHEMBL205119,EFFUSOL,C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,IC50,'=',240.0,nM
CHEMBL204819,,Cc1c(O)ccc2c1oc(=O)c1c(O)c(O)ccc12,IC50,'=',1280.0,nM
CHEMBL4591142,,CC(C)NC(=O)CSc1nc2ccc(NC(=O)CSc3cccc(Cl)c3)cc2s1,IC50,'=',6300.0,nM
CHEMBL282575,ESTRADIOL BENZOATE,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',65.0,nM
CHEMBL2071180,,O=C(OC(c1ccccc1)c1ccccc1)c1ccc(O)cc1,IC50,'=',2550.0,nM
CHEMBL4553545,,O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Cl)cc1,IC50,'=',44.43,nM
CHEMBL4460089,,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3cn[nH]c3cc21,IC50,'=',5.7,nM
CHEMBL4441471,,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(Cl)c21,IC50,'=',0.03,nM
CHEMBL4586333,,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(Cl)c(O)cc21,IC50,'=',1.0,nM
CHEMBL1384049,,Cc1ccc(-n2c(=O)c(C#N)cc3c(=O)n4cccc(C)c4nc32)cc1,IC50,'=',30868.34,nM
CHEMBL1374573,,O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)NCC1CCCO1,IC50,'=',30130.16,nM
CHEMBL1313979,,O=C(Nc1ccc2c(c1)nc1n2CCSC1)c1ccco1,IC50,'=',14506.39,nM
CHEMBL1604500,,O=Cc1cn(-c2ccccc2)nc1-c1cc2c(ccc3ccccc32)oc1=O,IC50,'=',19621.4,nM
CHEMBL1604803,,O=C(CSc1nnc(SCC(=O)c2ccco2)s1)c1ccco1,IC50,'=',21230.64,nM
CHEMBL1487772,,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,IC50,'=',20985.72,nM
CHEMBL1340020,,Cc1ccc(-n2nnnc2SCC(=O)Nc2ccc3c(c2)COC3=O)cc1C,IC50,'=',27088.64,nM
CHEMBL150924,,O=C(O)c1cc(-c2ccco2)nc2ccccc12,IC50,'=',23428.56,nM
CHEMBL1565187,,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(NC(=O)c2ccco2)c1,IC50,'=',13131.83,nM
CHEMBL1420411,,COc1ccc(C2CC(c3c(O)nc4ccc(Cl)cc4c3-c3ccccc3)=NN2S(C)(=O)=O)cc1OC,IC50,'=',12439.15,nM
CHEMBL1576748,,COc1ccc(NC(=O)c2ccco2)cc1N,IC50,'=',36096.23,nM
CHEMBL1410824,,CCn1c(SCC(=O)c2ccc(CNC(C)=O)o2)nnc1-c1cccs1,IC50,'=',42693.84,nM
CHEMBL447111,,Cc1ccc(OCc2ccoc2C(=O)O)cc1C,IC50,'=',25439.81,nM
CHEMBL3213380,,CCOC(=O)C1=c2/c(=C/c3ccccc3OC)c(N)c(C#N)n2C(=O)C(c2ccccc2OC)S1,IC50,'=',9798.6,nM
CHEMBL4166909,,CCCCOC(=O)c1ccc(O)c(I)c1,IC50,'=',7980.0,nM
CHEMBL4168938,,CCCCCCCCOC(=O)c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,IC50,'=',60400.0,nM
CHEMBL3657172,,N#Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,IC50,'=',23.0,nM
CHEMBL4172852,,CN1CC=C(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)CC1,IC50,'=',38.0,nM
CHEMBL4170904,,Cc1nc2ccc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)cc2o1,IC50,'=',18.0,nM
CHEMBL4165845,,Oc1ccc2c(c1)CCCC(C1CCC(O)CC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',2.0,nM
CHEMBL4160292,,Oc1ccc2c(c1F)CCCC(c1ccc(OC(F)F)cc1F)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,IC50,'=',2.0,nM
CHEMBL4177307,,COc1ccc(C2=C(c3ccc(O[C@H]4CCN(CCCF)C4)cc3)c3ccc(O)cc3CCC2)c(C)c1,IC50,'=',1.0,nM
CHEMBL279301,,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',2.24,nM
CHEMBL1628170,,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](Sc4ccc(/C=C/C(=O)O)cc4)[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',46.0,nM
CHEMBL74022,,Oc1ccc(C2=Nc3c(O)cc(O)cc3OC2)cc1,IC50,'=',33000.0,nM
CHEMBL419110,,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',11.0,nM
CHEMBL4747616,,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CC2)cc1)c1ccccc1,IC50,'=',296.0,nM
CHEMBL192876,,Oc1ccc(-c2cc(Cl)c3c(Cl)c(O)ccc3c2)cc1,IC50,'=',43.0,nM
CHEMBL4791503,,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1,IC50,'=',0.28,nM
CHEMBL4745817,,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1C#N,IC50,'=',0.24,nM
CHEMBL4742066,,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccc(OC)cc1,IC50,'=',0.22,nM
CHEMBL3735995,,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCCC(=O)Nc4ccccc4N)[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',720.0,nM
CHEMBL389683,,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(Br)cc3)sc2c1,IC50,'=',27.0,nM
CHEMBL4175592,,CCCCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,IC50,'=',400.0,nM
CHEMBL4174801,,CCCCOC(=O)c1cc(I)c(O)c(I)c1,IC50,'=',34600.0,nM
CHEMBL3657160,,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',19.0,nM
CHEMBL3657175,,COc1cc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)ccc1OCCN1CCCCCC1,IC50,'=',57.0,nM
CHEMBL492262,,CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,IC50,'=',6900.0,nM
CHEMBL494121,,CC(C)CCc1cc(NCc2ccccc2)nc(NCc2ccccc2)n1,IC50,'=',8300.0,nM
CHEMBL495135,,CC(C)CNc1cc(CCc2ccccc2)nc(NCc2ccccc2)n1,IC50,'=',4500.0,nM
CHEMBL4203290,,O=S(=O)(Oc1ccc(/C=C/c2ccccc2)cc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,IC50,'=',149.0,nM
CHEMBL4444460,,COc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,IC50,'=',7.53,nM
CHEMBL4074375,,CC1(c2ccc(CCC(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,IC50,'=',219.0,nM
CHEMBL4083087,,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1F,IC50,'=',111.0,nM
CHEMBL4101848,,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,IC50,'=',77.0,nM
CHEMBL455215,,O/N=C/c1ccc(-c2ccc(O)cc2)cc1F,IC50,'=',795.0,nM
CHEMBL4225431,,O=C(/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1)c1ccccc1,IC50,'=',104.0,nM
CHEMBL4225680,,CN1CCN(C(=O)/C=C/c2ccc(C3=C(c4ccc(O)cc4)CCOc4cc(F)ccc43)cc2)CC1,IC50,'=',57.0,nM
CHEMBL4163562,,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM
CHEMBL3427392,,COc1ccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)cc1,IC50,'=',3.8,nM
CHEMBL3427398,,Cc1cc(Cl)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,IC50,'=',1.5,nM
CHEMBL3427390,,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(Cl)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,'=',471.0,nM
CHEMBL3427403,,Cc1cc(F)ccc1-c1c(Nc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,IC50,'=',1450.0,nM
CHEMBL3427410,,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(CO)cc2oc1=O,IC50,'=',1000.0,nM
CHEMBL4244181,,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccc(C(=O)NO)cc1,IC50,'=',1120.0,nM
CHEMBL4237922,,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccc(CCCCC(=O)NO)cc1,IC50,'=',820.0,nM
CHEMBL3775824,,CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,IC50,'=',25.12,nM
CHEMBL4515274,,CC(C)CN1CCc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,IC50,'=',25.12,nM
CHEMBL4586022,,COc1cc(/C=C/C(=O)O)c(F)cc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,IC50,'=',0.5012,nM
CHEMBL1516948,,Cc1cccc(NC2=NC(=O)/C(=C3/C(=O)N(C)c4ccccc43)S2)c1C,IC50,'=',32901.38,nM
CHEMBL1606490,,CCc1nnc2n1N=C(c1ccc(-c3cc(Cl)ccc3Cl)o1)CS2,IC50,'=',43982.45,nM
CHEMBL1448466,,CCc1ccc(NC(=O)c2noc3c2CCC3)cc1,IC50,'=',7938.99,nM
CHEMBL1580036,,Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)O)o2)cc1,IC50,'=',18120.82,nM
CHEMBL4171078,,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCCCCC3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM
CHEMBL4164447,,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CCCCCC3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM
CHEMBL24950,,Oc1cccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)c1,IC50,'=',28.0,nM
CHEMBL361063,,C=Cc1cc(O)cc2nc(-c3ccc(O)cc3C)oc12,IC50,'=',1116.0,nM
CHEMBL189706,,CCOC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,IC50,'=',7827.0,nM
CHEMBL183371,,CC1(C)CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,IC50,'=',0.9,nM
CHEMBL92027,,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCOCC3)cc2)c1,IC50,'=',4.7,nM
CHEMBL298398,ANTHRAFLAVICACID,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,IC50,'=',1100.0,nM
CHEMBL4447340,,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.1,nM
CHEMBL365941,,O=Cc1cc(-c2ccc(O)c(F)c2)cc2ccc(O)cc12,IC50,'=',231.0,nM
CHEMBL361751,,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCCN3CCCC3)cc2)cc1,IC50,'=',1.7,nM
CHEMBL180792,,C[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,IC50,'=',1.3,nM
CHEMBL377083,,O=c1c2c(O)cc(O)cc2ncn1-c1ccc(O)cc1F,IC50,'=',7485.0,nM
CHEMBL264216,,Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCCC4)cc3)c21,IC50,'=',3.34,nM
CHEMBL190682,,O=C1C(c2ccc(O)cc2)=C(c2ccccc2)c2c(O)cc(O)cc21,IC50,'=',47.0,nM
CHEMBL149791,,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,IC50,'=',15.0,nM
CHEMBL386502,,CC(C)n1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,IC50,'=',3.0,nM
CHEMBL4083658,,O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,IC50,'=',500.0,nM
CHEMBL4070669,,CN(C)CCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,IC50,'=',2.9,nM
CHEMBL4078577,,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCO,IC50,'=',0.53,nM
CHEMBL1318094,,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ncccn2)CC1,IC50,'=',120.0,nM
CHEMBL4065838,,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)N(CCO)CCO,IC50,'=',2.1,nM
CHEMBL4204624,,O=C(NCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC(C3)C1)C2,IC50,'=',3.0,nM
CHEMBL1300662,,C=CCn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,IC50,'=',44689.26,nM
CHEMBL3856091,,NC(=S)n1[nH]c(-c2ccc([N+](=O)[O-])cc2)c(/N=N/c2ccc(O)cc2)c1=O,IC50,'=',11020.03,nM
CHEMBL4176843,,CCCCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,IC50,'=',2.4,nM
CHEMBL4173298,,CCCCCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,IC50,'=',168.0,nM
CHEMBL124482,,Oc1ccc([C@H]2Sc3cc(O)ccc3S[C@H]2c2ccc(OCCN3CCCCC3)c(Br)c2)cc1,IC50,'=',5.0,nM
CHEMBL4170073,,Cc1cccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc12,IC50,'=',387.37,nM
CHEMBL4170939,,O=C(c1ccccc1)c1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,IC50,'=',46.88,nM
CHEMBL3589368,,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc5ccccc5c4)C2O3)cc1,IC50,'=',920.0,nM
CHEMBL4076352,,CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,IC50,'=',0.8,nM
CHEMBL4086181,,CCCc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1,IC50,'=',56.0,nM
CHEMBL4064677,,Cc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1,IC50,'=',113.0,nM
CHEMBL4072611,,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C2CCC2)cc1,IC50,'=',53.0,nM
CHEMBL4066690,,Cl.FC(F)(F)c1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,IC50,'=',5340.0,nM
CHEMBL4764022,,C[Si](C)(CN1CCCCC1)c1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,IC50,'=',4356.0,nM
CHEMBL3623004,AZD-9496,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,IC50,'=',0.138,nM
CHEMBL3622992,,OCCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,IC50,'=',1174.9,nM
CHEMBL3775016,,C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,IC50,'=',0.8,nM
CHEMBL4213826,,CC1CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',26640.0,nM
CHEMBL4218272,,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',60780.0,nM
CHEMBL4203135,,O=C1CCC2=C1C(c1cc3ccccc3n1Cc1ccccc1)C1=C(CCC1=O)O2,IC50,'=',51190.0,nM
CHEMBL4795387,,COc1cc(OCCN2CC(CF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F,IC50,'=',3.162,nM
CHEMBL4527655,,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(C)C2)cc1,IC50,'=',0.257,nM
CHEMBL4578883,,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,IC50,'=',3.631,nM
CHEMBL4785851,,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(F)c1C#N,IC50,'=',49.0,nM
CHEMBL4528514,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.19,nM
CHEMBL4649161,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCF)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.053,nM
CHEMBL4641732,,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CCCCl)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.17,nM
CHEMBL4225078,,O=C(O)CCCOc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',147.0,nM
CHEMBL1603587,,CCOC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccccc1,IC50,'=',2360.0,nM
CHEMBL4648351,,CC(C)(C)OC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,IC50,'=',10.0,nM
CHEMBL4636096,,N#CC1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCCCC2)cc1,IC50,'=',1470.0,nM
CHEMBL4647883,,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(O)cc1,IC50,'=',790.0,nM
CHEMBL80314,,COc1cc(O)c2c(=O)c3c(oc2c1)oc1cc(O)ccc13,IC50,'=',2728.0,nM
CHEMBL1582403,,CCC1=NN2C(=N)/C(=C\c3ccc(SCc4ccco4)o3)C(=O)N=C2S1,IC50,'=',21012.5,nM
CHEMBL4075785,,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,IC50,'=',154.0,nM
CHEMBL1548231,,N#Cc1c(NC(=O)CSc2ncccn2)oc(-c2ccccc2)c1-c1ccccc1,IC50,'=',9581.0,nM
CHEMBL4074192,,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3)sc3cc(O)ccc23)cc1,IC50,'=',1823.0,nM
CHEMBL4098433,,O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCC(F)(F)F,IC50,'=',10.0,nM
CHEMBL1328182,,Cc1ccc2nc(O)c(C3C(C#N)=C(N)Oc4c3ccc3cccnc43)cc2c1,IC50,'=',19530.76,nM
CHEMBL1511067,,Cc1cc(C)n2nc(SCc3cc(=O)oc4cc(O)ccc34)nc2n1,IC50,'=',10131.36,nM
CHEMBL4102815,,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,IC50,'=',26.0,nM
CHEMBL4085634,,Cn1cnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)c1,IC50,'=',2564.0,nM
CHEMBL4103564,,CC1(c2ccc(/C=C/c3cnc[nH]3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,IC50,'=',55.0,nM
CHEMBL4091477,,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,IC50,'=',110.0,nM
CHEMBL2413896,,O=c1oc2cc(O)ccc2c(-c2ccc(O)cc2)c1-c1ccc(O)cc1,IC50,'=',222.0,nM
CHEMBL4225690,,O=C(O)COc1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',634.0,nM
CHEMBL459008,BUTYLPARABEN,CCCCOC(=O)c1ccc(O)cc1,IC50,'=',1420.0,nM
CHEMBL277346,OCTYL_GALLATE,CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,IC50,'=',8740.0,nM
CHEMBL3775176,,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccccc2C[C@H]1C,IC50,'=',82.0,nM
CHEMBL3774659,,CC(C)CN1CCc2cc(O)ccc2[C@@H]1c1ccc(/C=C/C(=O)O)cc1,IC50,'=',42.0,nM
CHEMBL3775344,,O=C(O)/C=C/c1ccc(C2c3ccc(O)cc3CCN2c2ccccc2)cc1,IC50,'=',71.0,nM
CHEMBL3774447,,CC(C)(F)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,IC50,'=',2.2,nM
CHEMBL3774944,,COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,IC50,'=',7.5,nM
CHEMBL3774494,,CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,IC50,'=',44.0,nM
CHEMBL3589354,,COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,IC50,'=',115600.0,nM
CHEMBL3589367,,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4cccc5ccccc45)C2O3)cc1,IC50,'=',130.0,nM
CHEMBL4081807,,Cc1cc(Cl)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,IC50,'=',2.4,nM
CHEMBL180538,,C[C@H]1c2ccc(O)cc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,IC50,'=',45.0,nM
CHEMBL195289,,Oc1ccc2cc(-c3cc(F)c(O)cc3F)ccc2c1,IC50,'=',27.0,nM
CHEMBL192621,,Oc1cc(F)c(-c2ccc3cc(O)ccc3c2)c(F)c1,IC50,'=',10.3,nM
CHEMBL4209434,,CC1(C)CCC(=O)C2=C1OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',55000.0,nM
CHEMBL4090556,,CCC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,IC50,'=',4.6,nM
CHEMBL3586194,,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCCCCCO)cc1)c1ccccc1,IC50,'=',210.0,nM
CHEMBL3775908,,C[C@H](CF)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,IC50,'=',0.37,nM
CHEMBL3774737,,COC[C@H](C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2C[C@H]1C,IC50,'=',1.2,nM
CHEMBL3774584,,C[C@@H]1Cc2cc(O)ccc2[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,IC50,'=',0.97,nM
CHEMBL1359893,,COc1ccc(Cl)cc1NC(=O)c1ocnc1C,IC50,'=',24949.8,nM
CHEMBL1302802,,C=CCn1c(SCC(=O)NC(=O)NCc2ccco2)nc2sc(CC)cc2c1=O,IC50,'=',10088.75,nM
CHEMBL1541552,,CCOC(=O)c1c(Nc2nc(C)c(C(=O)NC)s2)sc(C)c1C,IC50,'=',42306.76,nM
CHEMBL1544241,,COc1ccc(OC)c(NC(=O)c2cc(-c3ccc(C)cc3O)[nH]n2)c1,IC50,'=',22118.11,nM
CHEMBL1404523,,CCOc1ccc(Nc2oc(-c3ccccc3Cl)nc2C#N)cc1,IC50,'=',9540.57,nM
CHEMBL1428161,,CCOCCCNC(=O)c1cnc2ccc(S(=O)(=O)Nc3cccc(OC)c3)cc2c1O,IC50,'=',35192.99,nM
CHEMBL1506716,,O=C1Nc2ccccc2SC(c2ccccc2)C1O,IC50,'=',3016.42,nM
CHEMBL1406018,,CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,IC50,'=',9268.37,nM
CHEMBL1312859,,COc1cc(NC(=O)COc2ccc(-n3cnnn3)cc2)c(OC)cc1Cl,IC50,'=',8308.43,nM
CHEMBL1393131,,O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,IC50,'=',47639.82,nM
CHEMBL3775329,,COC[C@H](C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2C[C@H]1C,IC50,'=',5.8,nM
CHEMBL3774652,,COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,IC50,'=',160.0,nM
CHEMBL3775242,,CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,IC50,'=',5.5,nM
CHEMBL3774774,,Cc1c(O)ccc2c1CCN(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,IC50,'=',610.0,nM
CHEMBL4464171,,O=C(c1ccc(O)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,IC50,'=',64.0,nM
CHEMBL4646249,,Oc1ccc(C(c2ccc(O)cc2)C(F)(F)F)cc1,IC50,'=',181.0,nM
CHEMBL3775129,,CC(=O)Oc1ccc(/C(=C(\C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,IC50,'=',22.0,nM
