Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units
CHEMBL1095626,,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,IC50,'>',50000.0,nM
CHEMBL1082693,,CN1CCN(c2ccc(-c3cnn4c(N)c(-c5ccc(NC(=O)N(C)C6CCCCC6)cc5)cnc34)cc2)CC1,IC50,'=',497.0,nM
CHEMBL567018,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCSCC5)cn4)ccc23)c(Cl)cc1Cl,IC50,'=',5.1,nM
CHEMBL585198,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCS(=O)(=O)CC5)cn4)ccc23)c(Cl)cc1Cl,IC50,'=',130.0,nM
CHEMBL584054,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN(C)C)cn4)ccc23)c(Cl)cc1Cl,IC50,'=',130.0,nM
CHEMBL374248,,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccccc3)nnc2c1,IC50,'=',294.0,nM
CHEMBL3648017,,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(Cl)c(Cl)c3)nnc2c1,IC50,'>',10000.0,nM
CHEMBL3651207,,Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1ccccc1NS(C)(=O)=O,IC50,'=',5000.0,nM
CHEMBL3651208,,Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1ccccc1N,IC50,'=',91.8,nM
CHEMBL3651229,,Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1ccc(CO)s1,IC50,'=',1730.0,nM
CHEMBL3651230,,Cc1ccccc1-c1cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc2cc1O,IC50,'=',117.0,nM
CHEMBL3651237,,CC(=O)Nc1ccc(Nc2nnc3cc(-c4cc(O)ccc4Cl)cc(C)c3n2)cn1,IC50,'=',118.4,nM
CHEMBL3906362,,Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1Br.O=S(=O)(O)C(F)(F)F,IC50,'>',10000.0,nM
CHEMBL231316,,Cc1ccc(C#N)cc1-c1cc(C)c2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2c1,IC50,'=',25.2,nM
CHEMBL398279,,Cc1cc(-c2cc(O)ccc2Br)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,IC50,'=',4.1,nM
CHEMBL3651278,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(SCCN4CCCC4)cc3)nc12,IC50,'=',4.3,nM
CHEMBL249819,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCS(=O)(=O)CC4)cc3)nc12,IC50,'=',3.0,nM
CHEMBL271990,,CC(=O)Oc1ccc(Cl)c(-c2cc(C)c3nc(Nc4ccc(OCCN5CCCC5)cc4)nnc3c2)c1,IC50,'=',53.2,nM
CHEMBL8095,,COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,IC50,'=',64000.0,nM
CHEMBL108013,,CN1CCN(CCCNc2cc3c(cn2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)CC1,IC50,'=',59.0,nM
CHEMBL295901,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)C(Cc1ccc(C(=O)C(=O)C(=O)OC)cc1)NC(C)=O)C(N)=O,IC50,'=',2300.0,nM
CHEMBL58478,,CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,IC50,'=',3400.0,nM
CHEMBL472037,,Cc1cc2c(Nc3ccc4nc(N)[nH]c4c3)c(C#N)cnc2cc1OCCCN1CCCC1,IC50,'=',159.0,nM
CHEMBL564235,,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,IC50,'=',45000.0,nM
CHEMBL559438,,Cc1ccc(C(=O)Nc2ncc(C(C)(C)C)s2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,IC50,'=',310000.0,nM
CHEMBL556669,,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,IC50,'=',6600.0,nM
CHEMBL539433,,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(/C=C/n4cnc5c(NC6CC6)ncnc54)c3)cc(C(F)(F)F)c2)cn1,IC50,'=',7600.0,nM
CHEMBL67529,,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC1CSc2ccccc2N(CCCC2CCCCC2)C1=O,IC50,'=',11000.0,nM
CHEMBL370693,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(C(=O)N5CCN(C)CC5)cn4)sc23)c(Cl)cc1Cl,IC50,'=',360.0,nM
CHEMBL202930,,COc1cc(-c2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)ccc1O,IC50,'>',50000.0,nM
CHEMBL4642587,,Cc1cn(-c2cc(CCS(N)(=O)=O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,IC50,'>',10000.0,nM
CHEMBL4637172,,Cc1cn(-c2cc(CCC(=O)O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,IC50,'>',10000.0,nM
CHEMBL4642089,,Cc1cn(-c2cc(/C=C/C(=O)O)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccccc5)n4)c3)c2)cn1,IC50,'>',10000.0,nM
CHEMBL135061,,Nc1cc2nc(N)c(-c3ccccc3)cc2cn1,IC50,'=',17000.0,nM
CHEMBL430417,,CC1(C)SSC[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(N)=O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]1N,IC50,'=',20000.0,nM
CHEMBL4442732,,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,IC50,'=',4030.0,nM
CHEMBL4560385,,N#CN1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,IC50,'=',1630.0,nM
CHEMBL131768,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(C)(C)c1nc(Cc2ccc(C(F)(F)F)cc2)no1,IC50,'=',489000.0,nM
CHEMBL88009,,Cc1cc(Nc2nc3ccc(C(=O)Nc4c(C)cccc4Cl)cc3s2)nc(NCCO)n1,IC50,'=',10.0,nM
CHEMBL502835,NINTEDANIB,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,IC50,'=',16.0,nM
CHEMBL4088534,,Nc1ncnc2c1c(Sc1cccc(Cl)c1)nn2CC1CCNCC1(F)F,IC50,'>',10000.0,nM
CHEMBL4090858,,Nc1ncnc2c1c(Sc1cccc(Cl)c1)nn2CC1CCNCC1,IC50,'>',10000.0,nM
CHEMBL454440,ANOMALIN A,Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,IC50,'=',12900.0,nM
CHEMBL3651206,,Cc1ccc(Cl)cc1-c1cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc2cc1C,IC50,'=',7.9,nM
CHEMBL306380,,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,IC50,'=',5.0,nM
CHEMBL488899,,O=C1NC(=O)c2c1c(-c1ccccc1)cc1c2c2cc(O)ccc2n1CCn1ccnc1,IC50,'=',27000.0,nM
CHEMBL304471,,COc1cc(Nc2c(C#N)cnc3cc(-c4cc(CN5CCCCC5)cs4)ccc23)c(Cl)cc1Cl,IC50,'=',190.0,nM
CHEMBL76963,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(N)=O)c1nc(CCc2ccccc2)no1,IC50,'=',156000.0,nM
CHEMBL77673,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)c1ncc(CC2CCCCC2)s1,IC50,'=',16000.0,nM
CHEMBL311740,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)c1nc(Cc2ccccc2)no1,IC50,'=',25000.0,nM
CHEMBL59850,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)s4)ccc23)c(Cl)cc1Cl,IC50,'=',2.5,nM
CHEMBL52654,,CN1CCC(n2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc32)CC1,IC50,'=',83000.0,nM
CHEMBL76625,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)NCc1nc(CC2CCCCC2)cs1,IC50,'=',483000.0,nM
CHEMBL174819,,CC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)CNC(=O)[C@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC1=O,IC50,'>',100000.0,nM
CHEMBL78037,,CCCCCCc1noc([C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(C)=O)n1,IC50,'=',24000.0,nM
CHEMBL2059176,,Nc1nc2ccc(C(=O)c3ccccc3)cc2n1CCC1CCNCC1,IC50,'>',10000.0,nM
CHEMBL45683,,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(NCc5cc6ccccc6[nH]5)cc4)c4c(N)ncnc43)CC2)CC1,IC50,'=',526.0,nM
CHEMBL2070074,,CCOc1ccc2cc(-c3nn(C4CCNCC4)c4ncnc(N)c34)ccc2c1.Cl,IC50,'=',5000.0,nM
CHEMBL2070077,,CCCN1CCC(n2nc(-c3ccc4cc(OCC)ccc4c3)c3c(N)ncnc32)CC1.Cl,IC50,'>',10000.0,nM
CHEMBL293986,,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,IC50,'>',100000.0,nM
CHEMBL172299,,CC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC1=O,IC50,'>',100000.0,nM
CHEMBL517956,ASTROGORGIADIOL,Cc1ccc(O)cc1CC[C@@H]1[C@H](O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,IC50,'=',1910.0,nM
CHEMBL2333435,,CCc1ccc(-c2ccc3c(c2)-c2c(cnn2C)S(=O)(=O)N3C)cc1,IC50,'>',10000.0,nM
CHEMBL4105329,,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,IC50,'=',3.9,nM
CHEMBL1242482,,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,IC50,'=',13200.0,nM
CHEMBL1242118,,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,IC50,'=',1600.0,nM
CHEMBL279003,,Cc1cc(OP(=O)(O)O)cc(C)c1CCC(=O)NC(CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,IC50,'=',30000.0,nM
CHEMBL19996,,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CCC(=O)O)NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1,IC50,'=',30000.0,nM
CHEMBL62067,,CN1C(=S)C(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,IC50,'>',100000.0,nM
CHEMBL317821,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ccc23)c(Cl)cc1Cl,IC50,'=',3.8,nM
CHEMBL322395,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,IC50,'=',3.3,nM
CHEMBL1241678,,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,IC50,'=',2.0,nM
CHEMBL1241943,,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,IC50,'=',144.0,nM
CHEMBL3771306,,CCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2n1,IC50,'>',10000.0,nM
CHEMBL3769990,,CC(C)(C)n1nc(-c2ccc3nc(OC4CCC4)ccc3c2)c(C(N)=O)c1N,IC50,'>',10000.0,nM
CHEMBL1086679,,COc1cc(Nc2c(C#N)cnc3ccc(/C=C/CCN4CCOCC4)cc23)c(Cl)cc1Cl,IC50,'=',340.0,nM
CHEMBL1088241,,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN(C)C)c(OC)cc23)c(Cl)cc1Cl,IC50,'=',62.0,nM
CHEMBL3648035,,Cc1cc(O)cc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,IC50,'=',75.0,nM
CHEMBL3648021,,COc1cc(OC)cc(-c2cc(C)c3nc(Nc4cc(C)ccc4C)nnc3c2)c1,IC50,'>',10000.0,nM
CHEMBL3651234,,Cc1cc(F)ccc1-c1cc2nnc(Nc3ccc(C(=O)NCCN4CCCC4)o3)nc2cc1C,IC50,'=',120.0,nM
CHEMBL3651251,,Cc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1N(CCOCCO)C(C)C,IC50,'=',10000.0,nM
CHEMBL403989,TG100-801,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,IC50,'>',10000.0,nM
CHEMBL3648069,,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ncc(C(=O)NCCN4CCCC4)s3)nnc2c1,IC50,'=',286.0,nM
CHEMBL176470,,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,IC50,'=',5011.87,nM
CHEMBL511157,,CCOC(=O)C[C@@H]1C[C@@H](n2cc(-c3ccccc3)c3c(N)ncnc32)CN1C(=O)OC(C)(C)C,IC50,'=',398.11,nM
CHEMBL263528,,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,IC50,'=',1.0,nM
CHEMBL166766,,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,IC50,'=',100.0,nM
CHEMBL497343,,Cc1ccn(-c2ccc(-n3cccn3)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,IC50,'=',77.0,nM
CHEMBL498557,,Cc1ccn(-c2ccc(C(F)(F)F)cc2)c(=O)c1-c1ccc2nc(N)ncc2c1,IC50,'=',750.0,nM
CHEMBL473553,,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)c2cc1OC,IC50,'>',10000.0,nM
CHEMBL473351,,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OC,IC50,'>',10000.0,nM
CHEMBL515598,,c1ccc2sc(-c3ccc(Nc4ncnc5[nH]cnc45)cc3)nc2c1,IC50,'>',10000.0,nM
CHEMBL2031893,,COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,IC50,'=',10.0,nM
CHEMBL230232,,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,IC50,'=',41000.0,nM
CHEMBL132284,,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)c(F)cc1Cl,IC50,'=',66.0,nM
CHEMBL2092742,,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)C(Cc1ccc(OP(=O)(O)O)cc1)c1ccc2ccccc2c1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,'=',4500.0,nM
CHEMBL2312303,,O=C(NCCCN1CCCC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,IC50,'>',30000.0,nM
CHEMBL2312301,,COc1ccccc1CNc1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,IC50,'>',30000.0,nM
CHEMBL79808,,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,IC50,'=',3500.0,nM
CHEMBL496713,,CCOC(=O)c1ccc(-n2ccc(C)c(-c3ccc4nc(N)ncc4c3)c2=O)cc1,IC50,'=',170.0,nM
CHEMBL574059,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,IC50,'=',66.3,nM
CHEMBL3921542,,CC(C)n1nc(Cc2cccc(C(=O)CF)c2)c2c(N)ncnc21,IC50,'=',338.0,nM
CHEMBL2216823,,C=CS(=O)(=O)Nc1cccc(Cc2nn(C(C)C)c3ncnc(N)c23)c1,IC50,'=',424.0,nM
CHEMBL440963,,Cc1cc(-c2c(F)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,IC50,'=',3.1,nM
CHEMBL41773,,CC(=O)NC(Cc1ccc(C(=O)O)c(C=O)c1)C(=O)N[C@H]1CCCCc2cc(OCC3CCCCC3)c(C(N)=O)cc21,IC50,'=',5500.0,nM
CHEMBL2069959,,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21.Cl,IC50,'=',200.0,nM
CHEMBL194664,,COc1cc(Nc2c(C#N)cnc3cc(-c4csc(CN5CCN(C)CC5)c4)sc23)c(Cl)cc1Cl,IC50,'=',7.2,nM
CHEMBL370371,,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCNCC5)o4)sc23)c(Cl)cc1Cl,IC50,'=',3100.0,nM
CHEMBL336864,,C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)Cc1ccc2ccccc2c1)c1nc(Cc2ccc(C(F)(F)F)cc2)no1,IC50,'=',49000.0,nM
CHEMBL307112,,O=C(c1ccccc1)n1c2cc(O)c(O)cc2c2cc(O)c(O)cc21,IC50,'=',4000.0,nM
CHEMBL541995,,O=C1C(O)=C(c2ccc(O)c(O)c2)C(=O)C(O)=C1c1ccccc1,IC50,'=',14500.0,nM
CHEMBL284362,,CCc1ccc(NC(=O)P(=O)(O)O)cc1,IC50,'=',4400000.0,nM
CHEMBL301612,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,IC50,'=',16.0,nM
CHEMBL336314,,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CO)c1nc(Cc2ccc3ccccc3c2)no1,IC50,'=',99000.0,nM
CHEMBL79704,,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,IC50,'=',51000.0,nM
CHEMBL199107,,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,IC50,'>',100000.0,nM
CHEMBL440453,,COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,IC50,'>',100000.0,nM
CHEMBL3648019,,COc1cc(OC)cc(-c2cc(C)c3nc(Nc4ccc(C)cc4)nnc3c2)c1,IC50,'>',100000.0,nM
CHEMBL3695587,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ncnc4[nH]c(=O)[nH]c34)c3ccccc23)cc1,IC50,'=',35.0,nM
CHEMBL261849,GW632580X,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,IC50,'>',16000.0,nM
CHEMBL1956070,,CN1CCN(c2ccc(Nc3nc(N)c(C(=O)c4ccc5c(c4)OCCO5)s3)cc2)CC1,IC50,'=',3210000.0,nM
CHEMBL3658117,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(S(=O)(=O)NC4CC4)cc3)ncc2C1,IC50,'=',16.0,nM
CHEMBL377734,,O=C(NC1CC1)c1cc(NCc2cnc(Nc3ccccn3)s2)c(F)cc1F,IC50,'>',10000.0,nM
CHEMBL2382016,,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,IC50,'=',2800.0,nM
CHEMBL296844,,COc1cc(Nc2c(C#N)cnc3cc(OCC4CCCCN4C)c(OC)cc23)c(Cl)cc1Cl,IC50,'=',87.0,nM
CHEMBL3648007,,COc1cccc(OC)c1-c1cc(C)c2nc(Nc3ccccc3)nnc2c1,IC50,'>',1000.0,nM
CHEMBL3586447,,Cc1cc2cn[nH]c2cc1-c1cccc2c(N)c(C(N)=O)nnc12,IC50,'=',67.0,nM
CHEMBL2011303,,Nc1cc(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,IC50,'>',100000.0,nM
CHEMBL261450,,NC(=O)c1c(Nc2ccccc2)nn2c(N)cc(C3CC3)nc12,IC50,'=',93.0,nM
CHEMBL3651221,,CC(=O)Nc1cc(-c2c(C)cccc2C)cc2nnc(Nc3ccc(S(=O)(=O)N(CCN4CCCC4)C(C)=O)cc3)nc12,IC50,'=',34.2,nM
CHEMBL558475,,CNc1ncnc2c1ncn2/C=C/c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,IC50,'=',52000.0,nM
CHEMBL551229,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncc3)ncnc21,IC50,'=',4700.0,nM
CHEMBL565084,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(Nc3ccncn3)ncnc21,IC50,'=',26000.0,nM
CHEMBL559068,,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NCCCN(C)C)ncnc21,IC50,'=',159000.0,nM
CHEMBL559069,,Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1/C=C/n1cnc2c(NC3CC3)ncnc21,IC50,'=',517000.0,nM
CHEMBL3622137,,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C)s3)nc21,IC50,'>',2000.0,nM
CHEMBL4107779,,Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3OC3CC3)c12,IC50,'=',946.0,nM
CHEMBL3954137,,COc1ccc(-c2nnc3n(-c4ccccc4)c(=O)c4cnn(-c5ccccc5)c4n23)cc1,IC50,'=',67000.0,nM
CHEMBL3648016,,COc1cccc(Nc2nnc3cc(-c4c(C)cccc4C)cc(C)c3n2)c1,IC50,'>',10000.0,nM
CHEMBL3335245,,CCOc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,IC50,'>',100000.0,nM
CHEMBL214346,,COc1cc(Nc2c(C#N)cnc3cc(C#Cc4cccc(CCN(C)C)n4)c(OC)cc23)c(Cl)cc1Cl,IC50,'=',5.3,nM
CHEMBL219557,,COc1cc(Nc2c(C#N)cnc3cc(-c4coc(CN5CCN(C)CC5)c4)c(OC)cc23)c(Cl)cc1Cl,IC50,'=',0.78,nM
CHEMBL3940079,,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)ncn5C)n3)c3ccccc23)cc1,IC50,'=',4.0,nM
CHEMBL3426221,,Cc1ccc(C(=O)Nc2ccc(CN3CCOCC3)c(C(F)(F)F)c2)cc1C#Cc1nn(C(C)C)c2ncnc(N)c12,IC50,'=',21.0,nM
CHEMBL3426234,,CCn1nc(C#Cc2cccc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)c2)c2c(N)ncnc21,IC50,'=',5.0,nM
CHEMBL3651242,,CCOc1cc2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2cc1-c1ccccc1C,IC50,'=',27.2,nM
CHEMBL230614,,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCN(C)CC4)cc3)nnc2c1,IC50,'=',21.0,nM
CHEMBL3648053,,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(C#N)c(OCCN4CCCC4)c3)nc12,IC50,'=',21.0,nM
CHEMBL3648055,,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)o3)nnc2c1,IC50,'=',94.0,nM
CHEMBL3651288,,Cc1ccc(O)cc1-c1cc(C)c2nc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nnc2c1,IC50,'=',0.955,nM
CHEMBL67647,,COc1cc(Nc2c(C#N)cnc3cc(CCc4ccncc4)ccc23)c(Cl)cc1Cl,IC50,'=',440.0,nM
CHEMBL3648012,,Cc1ccc(Nc2nnc3cc(-c4c(C)cccc4C)cc(C)c3n2)cc1,IC50,'>',10000.0,nM
CHEMBL3651259,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCN(CCO)CC4)nc3)nc12,IC50,'=',10.3,nM
CHEMBL3905001,,Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccnc(OCCN4CCCC4)c3)nc12.Cl,IC50,'=',12.2,nM
CHEMBL397691,,Cc1cc(F)ccc1-c1cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc2cc1C,IC50,'=',20.4,nM
CHEMBL558752,RAF-265,Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,IC50,'>',10000.0,nM
CHEMBL400402,,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,IC50,'=',1.8,nM
CHEMBL1241864,,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,IC50,'=',100000.0,nM
CHEMBL1791363,,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(C)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(NS(C)(=O)=O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,IC50,'>',700000.0,nM
