MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA4,SlogP_VSA8,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState8,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_ArN,fr_Ar_N,fr_NH0,fr_Ndealkylation1,fr_Ndealkylation2,fr_aryl_methyl,fr_benzene,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phos_ester,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_urea
0.7530453394880681,0.0891533806094809,0.6790125720230197,0.34441726875409606,0.6555827312459039,0.5954321119653981,0.5638911788953009,0.014424940492115151,0.4020954150468441,0.6372586936268734,0.23771023640903843,0.07700936327370167,0.33808088116008445,0.4649148552159436,0.2547391479463624,0.262433645268611,0.19909188550415824,0.0,0.0,0.19466652058881986,0.21823445805202443,0.043536876575367,0.1479611112898267,0.08474181634552809,0.29849321997474787,0.223831875214143,0.0,0.25,0.14114361870914513,0.0,0.08177393616781232,0.2408588463465634,0.0,0.12633664690862192,0.19618935397761533,0.08373082193398644,0.3203789417330471,0.11108516925154972,0.048828146877440484,0.25302583011659296,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2222222222222222,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7150967691826495,0.032843520149644,0.8604039777653252,0.7346021802339402,0.2653978197660598,0.40934164380389215,0.8889412318925924,0.5805766399211927,0.43475086878653135,0.8178244030087298,0.6818725023922978,0.43399660633452,0.3465817227170288,0.4141795095582972,0.2547391479463624,0.0,0.0,0.0,0.0,0.11936111857822697,0.2786554953266221,0.18034991376250084,0.04521666287648098,0.032847186029133446,0.25862018053182967,0.0,0.11926493998268706,0.0,0.0,0.2136880646151466,0.0,0.4037422167075115,0.30229528098406755,0.0,0.18331340032614962,0.25431337373639124,0.0,0.02277220094831036,0.21372142218579054,0.0969274443524492,0.3333333333333333,0.2857142857142857,0.2,0.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5760276836449378,0.17301306905219624,0.25208285883228043,0.605729168689491,0.7333451697514777,0.7569538721630514,0.6328411901371507,0.14580898402459808,0.27963645585815344,0.8829867963456888,0.8284721284100196,0.24872959159266816,0.5164107291944793,0.6382627953528667,0.0,0.17195794341423634,0.09478120990320882,0.0,0.0,0.13636363636363633,0.05489446993658339,0.0,0.0,0.0,0.1530531457712719,0.1119159376070715,0.0,0.125,0.0,0.0,0.0,0.0,0.15219157705078096,0.11948601470375565,0.0,0.035620850882264805,0.15926890788909304,0.14976648447463084,0.048828146877440484,0.0969274443524492,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.5822159699334395,0.12539859677663232,0.2229373452813771,0.6057543212626009,0.7333453491884601,0.7569330040078809,0.6180661877281828,0.14580898692573258,0.30515038124268345,0.8761770382842058,0.8019568890368549,0.24873025091390155,0.2282279284004392,0.6627116771583025,0.24526085205363762,0.17195794341423634,0.09478120990320882,0.0,0.0,0.0,0.05489446993658339,0.08070909226870071,0.039944647499313236,0.0,0.17347893465424602,0.1119159376070715,0.11926493998268706,0.125,0.24122915607211654,0.0,0.0,0.24595643275377285,0.0,0.0,0.0,0.035620850882264805,0.15926890788909304,0.14973904989790754,0.048828146877440484,0.0969274443524492,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.8558932314624066,0.04923595881781991,0.24691940791396627,0.49397715554161215,0.7417146358920994,0.8496703644597596,0.7024541822563257,0.15439539947859643,0.5882518340624459,0.51182796041165,0.16191420667911016,0.3084538588492236,0.33899201985099625,0.29403514369779465,0.0,0.30589909118402997,0.19432715265528794,0.0,0.47400070575262715,0.6496430591842853,0.33898918239330394,0.15708393771913665,0.09974795543227778,0.106246490565584,0.4540840562686186,0.1119159376070715,0.219806763921822,0.125,0.14114361870914513,0.0,0.19715524725766267,0.2374324530020869,0.7024413878494044,0.37534520885920725,0.26605226419749933,0.08373082193398644,0.22432402051174233,0.27982777176507045,0.12093861074234846,0.343510581281023,0.3333333333333333,0.2857142857142857,0.0,0.30000000000000004,0.5,0.25,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.42857142857142855,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,1.0,0.0,0.0
0.7550326343344065,0.1611756257324495,0.19722575143377408,0.3883117398672358,0.7333451768417363,0.9373370330274007,0.5453923953913902,0.14580901012600506,0.5601428438091545,0.5898485956268114,0.14974969338650368,0.24873386252576302,0.3307206164256482,0.677461239198808,0.2547391479463624,0.5656084113171527,0.29387309540736706,0.0,0.0,0.19466652058881986,0.1649437152444083,0.12561627423496874,0.049019694220870144,0.0,0.15051545524867327,0.1119159376070715,0.0,0.125,0.14114361870914513,0.0,0.03738150058021743,0.0,0.3043831541015619,0.0909154529677973,0.04014969009959778,0.11935167281625125,0.3356801868419724,0.15683815674749418,0.048828146877440484,0.23204803107738475,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.7297253617482928,0.1823633897642108,0.378167066131949,0.46637423664613653,0.5336257633538635,0.36129566240857736,0.917834569936796,0.15499141374495085,0.5680752230179813,0.6026160876890501,0.3542520037782091,0.2998579428530831,0.46919829419960696,0.3706017676293368,0.0,0.0,0.38173178087522824,0.11298482037023527,0.0,0.09474970476452996,0.1381681911232712,0.24147202664475625,0.04370043360366798,0.11782313717974509,0.21551411074619128,0.44042031196464254,0.1220010425728661,0.25,0.0,0.4065020085283986,0.24224832228790308,0.3523583277484253,0.13337327049955916,0.0,0.2187142172852106,0.13029339997785747,0.2474822406997737,0.3801062915225761,0.048828146877440484,0.2982926311349067,0.0,0.2857142857142857,0.4,0.30000000000000004,0.0,0.25,0.4,0.0,0.3333333333333333,0.30000000000000004,0.4,0.0,0.0,0.0,0.14285714285714285,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.7902347983732616,0.049967361064726365,0.20631719520124125,0.6057301648378053,0.7333451768418324,0.7569530456958147,0.5259686727122836,0.14580900835005756,0.5354812242386036,0.5054376812251484,0.14079773347353708,0.24873351308336678,0.3348646850096185,0.6917684709370994,0.0,0.17195794341423634,0.09478120990320882,0.0,0.0,0.3946448103058993,0.1962701153177891,0.1758441174515541,0.0,0.08086717272091007,0.15051545524867327,0.1119159376070715,0.0,0.125,0.14114361870914513,0.0,0.12533151353535052,0.2603275344041549,0.391233691796876,0.16854348717954373,0.10456910123873134,0.16121708378324448,0.15926890788909304,0.15923743984723093,0.048828146877440484,0.6106399828577104,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.8172413707159456,0.052050091511324774,0.20487986099254762,0.6057301648378053,0.7333451768418324,0.7569530456958147,0.4532838691948338,0.14580901474832014,0.5373637538949709,0.5024145915191456,0.14076391049044545,0.24873430470830116,0.3348569953097033,0.681987370969075,0.0,0.17195794341423634,0.09478120990320882,0.0,0.0,0.7795282504553017,0.1962701153177891,0.1758441174515541,0.0,0.08086717272091007,0.15051545524867327,0.1119159376070715,0.0,0.125,0.14114361870914513,0.0,0.12533151353535052,0.39049130160623235,0.874485838127682,0.13637317945169594,0.037001632350289325,0.270254747260813,0.15926890788909304,0.16033000047289972,0.048828146877440484,0.6299245600118716,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.3020492811485002,0.6312625604688438,0.9501625572476937,0.6776784947613124,0.32232150523868763,0.3108183650658374,0.7972604477138692,0.18410758972208924,0.3143882470948718,0.5503693386285389,0.34682706754017056,0.12085569734760204,0.4108032046959152,0.2887296531251178,0.0,0.0,0.41391677359144313,0.0,0.0,0.31419714902384066,0.22050989602814625,0.2121876747590267,0.28362059936037604,0.268629928805785,0.45079255690462705,0.11324640883099084,0.48800417029146453,0.0,0.16513295678111317,0.3091145599559975,0.15189712740141637,0.6828765885011283,0.14915642728402256,0.0,0.5458595261212282,0.28781578616478876,0.34698663304147553,0.08287457815068786,0.35831206197697296,0.386687214873653,0.0,0.14285714285714285,0.6000000000000001,0.5,0.0,0.25,0.5000000000000001,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.2,0.2857142857142857,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
0.5509413992542864,0.189750163004277,0.8904890701695946,0.31284779890961834,0.6871522010903817,0.16145575861327724,0.8452517086402682,0.014380091993919875,0.3133464400819501,0.7960576261574976,0.4740145346467708,0.08469463245410502,0.4790607095014396,0.3850881618902762,0.0,0.0,0.20695838679572148,0.0,0.0,0.13636363636363633,0.13496073686533666,0.2529554910915643,0.14344838903594578,0.24184905678456756,0.30808142813067296,0.5511269573149574,0.1220010425728661,0.25,0.0,0.5108297244415633,0.16581985566271643,0.4159795427545642,0.07936915206547848,0.16616531847654045,0.31033447002409464,0.12035501233007703,0.2474822406997737,0.13397610064496068,0.048828146877440484,0.21619494792340496,0.0,0.0,0.4,0.4,0.0,0.0,0.30000000000000004,0.0,0.3333333333333333,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.2857142857142857,0.0,0.2222222222222222,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.717846258084299,0.18363000445481972,0.7254235201267712,0.39845416827280156,0.6015458317271984,0.5951013703686459,0.8606760098928279,0.0133742925450262,0.45165514270039786,0.8178069004173159,0.681872094248944,0.12256827454364927,0.3465791802855616,0.41329530060005937,0.2547391479463624,0.13121682263430548,0.09954594275207912,0.0,0.0,0.0,0.2786554953266221,0.15059659286867622,0.09035500707448434,0.032847186029133446,0.2641239675007156,0.0,0.11926493998268706,0.0,0.0,0.2136880646151466,0.11304209440036866,0.18787780767164455,0.37839106950945794,0.0796573431358371,0.04588302121782363,0.12887794689503448,0.08310265999538426,0.013585386688280465,0.048828146877440484,0.0969274443524492,0.3333333333333333,0.2857142857142857,0.2,0.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5275862820360329,0.41069745195794716,0.9203516408879536,0.34908264440879133,0.6509173555912087,0.13556909918949098,0.8085525091083159,0.18411780100191982,0.2688549641968554,0.726046574947862,0.728381040431203,0.1252306372640425,0.5734094855707109,0.4076525430720349,0.0,0.0,0.0,0.1380915320675437,0.0,0.35573935435465864,0.16245164693758624,0.15862965956736463,0.3675674711297375,0.07677160354158503,0.44298823042990787,0.2300551141948708,0.23852987996537411,0.125,0.270250027906819,0.4229133978151363,0.21993698585142332,0.2246183490890064,0.16691692683320822,0.12034265686416284,0.36662680065229925,0.1681452224426663,0.45466980956372016,0.06304142632752315,0.642953609931811,0.0969274443524492,0.0,0.0,0.4,0.4,0.0,0.0,0.30000000000000004,0.0,0.0,0.2,0.30000000000000004,0.0,0.0,0.0,0.2857142857142857,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.25705569025083974,0.4969611332737365,0.9320107804769391,0.3571462001846284,0.6428537998153716,0.389018719117712,0.6865816400756513,0.014374180117164598,0.25612476721694843,0.720549136711139,0.46999791391904067,0.06705479884178145,0.49678630111252725,0.3001377625490398,0.0,0.0,0.10347919339786077,0.0,0.4109509293691712,0.13636363636363633,0.5018469274808838,0.08137037547436973,0.04475903783842986,0.19496534394357506,0.35971447828325664,0.32850437435757107,0.2440020851457322,0.125,0.4953988703433395,0.4065020085283986,0.08436004357615703,0.29409857567375225,0.6742137200639786,0.0,0.18324050547776802,0.5631394019904759,0.15819513369518515,0.06879613961890774,0.048828146877440484,0.5561817608975828,0.0,0.14285714285714285,0.2,0.4,0.0,0.25,0.4,0.0,0.0,0.30000000000000004,0.4,0.0,0.5,0.6000000000000001,0.42857142857142855,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26811238786271074,0.6040497554540896,0.94648455640846,0.6213639726558922,0.37863602734410784,0.24608523254608197,0.8167078867820832,0.18410758034017122,0.27921087167137193,0.82884264109199,0.7558517919698391,0.11784471140252184,0.865594974209198,0.42866904859208044,0.0,0.0,0.20695838679572148,0.13380830355562073,0.0,0.22328805811474983,0.13723617484145847,0.14608750530144285,0.0898973820364332,0.06826985491418627,0.30215641331584264,0.2191282002311754,0.3605309225382402,0.0,0.0,0.408895430549815,0.14899689591181872,0.22634842947587902,0.07936915206547848,0.0,0.36648101095553604,0.200651004965033,0.2821001183037855,0.013585386688280465,0.3361800490473957,0.0969274443524492,0.0,0.0,0.4,0.4,0.0,0.0,0.30000000000000004,0.0,0.3333333333333333,0.4,0.30000000000000004,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2876287711279173,0.4100924296107646,0.9202698678880925,0.3444814893345214,0.6555185106654786,0.15136597715782382,0.836459192085738,0.014275080771254556,0.4377699171393825,0.4352731981871827,0.3234006060992054,0.0838979043359186,0.4537172799724869,0.3528590787009276,0.0,0.0,0.20695838679572148,0.0,0.0,0.09090909090909087,0.170055333247205,0.3834029679380727,0.15498893889756635,0.4097974395851378,0.1856389115136554,0.32850437435757107,0.1220010425728661,0.125,0.0,0.4065020085283986,0.0796867768016457,0.8117178370148724,0.0,0.13490056343430268,0.137430379108326,0.3436750572833923,0.2474822406997737,0.13451696435629373,0.048828146877440484,0.36166102038644937,0.0,0.14285714285714285,0.4,0.30000000000000004,0.0,0.25,0.30000000000000004,0.0,0.3333333333333333,0.30000000000000004,0.5,0.5,0.5,0.0,0.14285714285714285,0.0,0.2222222222222222,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
