MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,Chi4n,PEOE_VSA10,PEOE_VSA13,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA6,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,EState_VSA11,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState7,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,fr_Al_COO,fr_Ar_COO,fr_Ar_N,fr_NH0,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_oxazole,fr_phenol_noOrthoHbond,fr_piperzine,fr_sulfonamd,fr_thiophene,fr_urea
0.4814958450444474,0.17058918338618054,0.8799098001781803,0.7519837976717578,0.01943422081148391,0.13261024456498824,0.25440958369213384,0.35932288322710965,0.5811299129012321,0.5300611757666234,0.7480277541128859,0.3629229155688609,0.44269823287659793,0.5659719523011904,0.4646425578245156,0.08147040949625083,0.12688212077233688,0.0,0.18132368962091294,0.0,0.0,0.0,0.3759211828890225,0.08003881605792477,0.19678629670802542,0.0,0.44183791165292413,0.0,0.2257283302023514,0.0,0.0,0.49631092437346125,0.0,0.051819645397692626,0.16848748382119555,0.0,0.26068813098619165,0.2024663861133531,0.14568751494740995,0.01830308780520803,0.32122274172216814,0.1222088186437621,0.0,0.0,0.0,0.25,0.42857142857142855,0.0,0.0,0.2727272727272727,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0.5052801412285549,0.021002439759454077,0.8291164231647113,0.4954863910399837,0.24646015199800309,0.15011580914130535,0.25440864609395275,0.44595313443870416,0.1555119738101111,0.4598105474507008,0.4245048490765013,0.6768969483477747,0.3191516469082424,0.4467053528208368,0.6966668768967761,0.2546375177852128,0.3940178354597339,0.0,0.0,0.0,0.47400070575262715,0.1472802563674014,0.4659679992024722,0.09200421710437359,0.12729934307057522,0.21874484420502005,0.44652967067766064,0.0,0.16666666666666669,0.0,0.19521063333258784,0.0,0.0,0.14654447424683487,0.3087697755456663,0.10751290613593142,0.3870480993877143,0.2530829826416914,0.16688144648076972,0.11721457600895237,0.3872934265423875,0.3473220902330686,0.3333333333333333,0.0,0.3333333333333333,0.0,0.42857142857142855,0.25,0.125,0.4545454545454546,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.5,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0.5870764517597545,0.017836571599339292,0.8577927849363502,0.7270297726048149,0.01841519799739863,0.1737149488776226,0.2544096216540632,0.43079284047667515,0.01445075353968997,0.5432115851335801,0.8537662341227743,0.35761446923689233,0.09414956672555919,0.4139048652889669,0.5755180173439147,0.08604037538883975,0.2520456030209123,0.0,0.0,0.0,0.0,0.0,0.24764370388901313,0.08003881605792477,0.06980722483675054,0.0,0.4431255683892065,0.0,0.0,0.0,0.04786205886285956,0.4992815563666376,0.0,0.3311092991477436,0.04229959685975295,0.10157777174323696,0.3258601637327395,0.0,0.0,0.060241964586529986,0.33941222067999954,0.1222088186437621,0.0,0.0,0.0,0.25,0.42857142857142855,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
0.7521035281432275,0.04127443907887024,0.2584767774214215,0.2549343182622827,0.0385692047648635,0.9087350443666501,0.255393194850996,0.5042480743165063,0.04192180058285383,0.4067466739458272,0.6488715797791937,0.38388387490966425,0.08516703812702009,0.25114717955200117,0.5695675845011465,0.20425926399287048,0.1884860844154239,0.0,0.3488631295607357,0.0,0.5307975312033342,0.2209203845511021,0.3816133260149894,0.12812884512975717,0.06980722483675054,0.0,0.4393045822298017,0.3333333333333333,0.0,0.09636074213320206,0.1028300961167062,0.6309549816085521,0.0,0.3202294616740521,0.1807429651498759,0.20323636072991974,0.4002430723853739,0.0,0.03299724358554771,0.40752770884278194,0.2612009030184064,0.19692768510381292,0.1111111111111111,0.0,0.0,0.25,0.5714285714285714,0.0,0.0,0.36363636363636365,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.125,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
0.6931481502645472,0.19829943365710975,0.7770911292153703,0.6956812550915947,0.007127560672146038,0.504263948330986,0.34832483371565415,0.41429977341908325,0.016230814753453227,0.586350221962717,0.6914605585351201,0.2537071141304792,0.09037328496938257,0.3144686850715537,0.6838777949204426,0.09778406445289038,0.2518296793148917,0.2547391479463624,0.17443156478036784,0.0,0.0,0.18410032045925176,0.21226603190486842,0.0,0.1607069479601727,0.07337491873104246,0.22326483533883032,0.0,0.0,0.0,0.07447893494342159,0.0,0.0,0.19996096430916407,0.0,0.0524365022740907,0.5213762619723833,0.15184978958501483,0.037037037037037035,0.14633180225165723,0.3640608901263801,0.11529465984328516,0.1,0.0,0.0,0.25,0.42857142857142855,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7506082373775579,0.15925753458507869,0.3147866320863044,0.4568413915820067,0.09684907520275204,0.6340921292205248,0.2804413585442589,0.46652781910145785,0.04183920766802168,0.5585444408580926,0.40225840166618543,0.35640280388297585,0.09538949949810704,0.30894304807633555,0.6973457363168544,0.21897125216998398,0.06344106038616844,0.2547391479463624,0.18132368962091294,0.3333333333333333,0.0,0.03682006409185035,0.2830213758731579,0.31167716654228367,0.2282377969689761,0.42411763789937823,0.11163241766941516,0.47726774532767247,0.0,0.0,0.07447893494342159,0.49277993952929683,0.0,0.5644054850932033,0.1751429114591554,0.05078888587161848,0.32453846480310783,0.19273369111500124,0.03471866399446921,0.43261455010373034,0.19742552311436382,0.19288035575665755,0.25,0.0,0.16666666666666666,0.5,0.5714285714285714,0.25,0.125,0.4545454545454546,0.0,0.0,0.125,0.375,0.0,0.0,0.3333333333333333,0.25,0.0,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7620542687575805,0.00556008303275423,0.8316429528003829,0.44718822943224945,0.10482833263183211,0.37394180821030343,0.7372681048242149,0.6702171972627193,0.15552325331249475,0.5654390657151378,0.6603769700607751,0.3846201851904709,0.3199256394405303,0.3189525257543789,0.7175760527393121,0.16057418780304472,0.0552549445161838,0.23973587683736097,0.18132368962091294,0.0,0.8849516351217984,0.3663225591189308,0.11026721252168588,0.13314991040434995,0.20505403422360563,0.12293758265372735,0.0,0.12986771369794714,0.4939763188002959,0.09636074213320206,0.10715022886319076,0.0,0.0,0.2558437053694184,0.2585223200905317,0.19338687276842287,0.17542511141768485,0.3108533101457704,0.15630355152099765,0.027231828572494614,0.3636314839615164,0.31937675657846787,0.35,0.0,0.16666666666666666,0.5,0.42857142857142855,0.0,0.0,0.36363636363636365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.5,0.16666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7339446559680448,0.10621368541735517,0.7858600094325385,0.653105443658303,0.1106367626721183,0.4413415412055204,0.37599498564211187,0.44389566597242885,0.18518384275217623,0.3468984795641017,0.5952560827620994,0.37607709838487713,0.13744884115745648,0.3044559097130263,0.698770872577621,0.21945472391367227,0.0,0.2547391479463624,0.0,0.0,0.0,0.2956355186659687,0.18015676559897015,0.2096028507849857,0.1343836189694413,0.1324222778067026,0.0,0.1439344119943391,0.16438606482080165,0.08236214085481988,0.2954854094825844,0.0,0.0,0.2718660660791531,0.19527314406425103,0.10157777174323696,0.26068813098619165,0.0,0.037037037037037035,0.055317701652007834,0.45111043734762124,0.10294699413731723,0.3043478260869565,0.25,0.0,0.0,0.2857142857142857,0.0,0.125,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.25,0.16666666666666666,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49598860159458635,0.007912855407196502,0.8323209144930651,0.3758829746833069,0.03361192952919248,0.3900077928813973,0.24977048793804313,0.7322096167031034,0.1555110841696529,0.5750220699552315,0.8085329029692896,0.2609798500335021,0.31852057771722475,0.5407975670366262,0.6341279996485153,0.06416606539780714,0.25545197457164676,0.2252242948993993,0.0,0.133166138245358,0.4109509293691712,0.07138924380772352,0.18188834738098053,0.08241783593653404,0.16139369275114093,0.14285043803134068,0.4518663712786398,0.0,0.16666666666666669,0.2329835724910895,0.031993114471904574,0.2565322334986646,0.0,0.06824823772082139,0.1754408717434831,0.05796696679769861,0.40227261452167634,0.0,0.07103538659852561,0.10160404654834074,0.32122274172216814,0.1857796393143007,0.2,0.0,0.0,0.25,0.2857142857142857,0.0,0.0,0.18181818181818182,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.722088948492645,0.11999847032587149,0.8378356811758448,0.2742160853109431,0.028065943471971166,0.3155699409790631,0.2803841647007328,0.48649736598001286,0.15551099053220066,0.5564151178601158,0.732333258299319,0.3411410860430584,0.31918559635041666,0.31895498473565814,0.7421336321537155,0.22313681676101732,0.06344106038616844,0.0,0.17012275315090458,0.0,0.4109509293691712,0.18184943608327456,0.3233990353175594,0.2894745725737212,0.16139369275114093,0.26678550942814394,0.3327388234066316,0.1439344119943391,0.16666666666666669,0.0,0.031993114471904574,0.7434193377714721,0.0,0.1272208739511931,0.2619125597571752,0.2289038002309342,0.0763817871474385,0.4049327722267062,0.3148941382440327,0.08715208818661122,0.32122274172216814,0.25539397476035897,0.16,0.0,0.0,0.5,0.7142857142857142,0.0,0.0,0.4545454545454546,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.5,0.375,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7280777273364788,0.15388993590948563,0.8329285437324161,0.6366420250764021,0.02196139739041547,0.3463852935068611,0.34832529008743607,0.5480035703659625,0.014471492334791641,0.505277099378759,0.7121904348901209,0.2659758661778402,0.10479230122495242,0.40677454586295375,0.7151107794257168,0.1330957180793027,0.18994677637041715,0.2547391479463624,0.18132368962091294,0.0,0.0,0.11046019227555105,0.25264369134927,0.03937166914502209,0.2997347938316246,0.0,0.2223940624734988,0.0,0.0,0.09636074213320206,0.10109581102398361,0.5007184436333624,0.0,0.33972358901294014,0.12669212159069324,0.0,0.19763031099097472,0.41208650320244694,0.07175570103150625,0.10451148188679979,0.3658930302450157,0.21977145946582213,0.1,0.0,0.0,0.75,0.5714285714285714,0.0,0.0,0.36363636363636365,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7293229517641205,0.13318100925691928,0.429099397858986,0.541909248620624,0.10482833263183211,0.3299712153775959,0.7338978269331768,0.6023207378756321,0.15610740493633204,0.5814761956054211,0.5196673119387549,0.24110595740933993,0.31917493689919574,0.31895418655571195,0.7587111925557671,0.15355921889995744,0.0,0.0,0.6688978980318295,0.10895492275145785,0.6623447955978813,0.11036068437675382,0.2164002284741201,0.2209712069094933,0.13360965974961989,0.26830750812770493,0.2211064057372164,0.12986771369794714,0.3273096521336292,0.0,0.08900774621910733,0.2550469175020764,0.0,0.3383249795759351,0.18875445490794118,0.19338687276842287,0.4313125236604543,0.0,0.17750975162450106,0.239725809440383,0.4480364201544067,0.17279609013506822,0.3333333333333333,0.0,0.16666666666666666,0.5,0.42857142857142855,0.25,0.125,0.36363636363636365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7509064587825055,0.16285330682818588,0.8276783719035155,0.4654808024100439,0.048680175575732065,0.3639834842999089,0.3805215452977373,0.6249528910046613,0.15484646318509457,0.5478590329304165,0.696758716979613,0.35960094136088117,0.2876252645132027,0.40673301595917166,0.6898420450544072,0.1687534846717324,0.0,0.4944750247837233,0.0,0.0,0.0,0.03682006409185035,0.3180297700211459,0.1887721123497912,0.21892420844488836,0.30046136947998575,0.22326483533883032,0.0,0.17312805296681613,0.06640105266284921,0.10323883163173854,0.24418621013469774,0.0,0.5521958844650406,0.0911178828758157,0.03823670743267552,0.2718978853870822,0.15184978958501483,0.07175570103150625,0.15928439719908802,0.3416690352628564,0.19180692310747838,0.2857142857142857,0.0,0.16666666666666666,0.25,0.42857142857142855,0.0,0.0,0.36363636363636365,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6292767974311638,0.11426093732099346,0.7895361637167346,0.3109600634529722,0.026180854615083154,0.5594989433010896,0.28994437347925905,0.6070032523161208,0.15551098126873772,0.5381916286656159,0.7330871860671229,0.30698673744660754,0.31756228004883724,0.39049354773413014,0.7301313166477014,0.1362779956579913,0.1229920035801534,0.0,0.5260853990258219,0.2551684931774289,0.0,0.10820930789957388,0.2871555724424096,0.0,0.3105106763592787,0.07896021445327345,0.22459193604085145,0.0,0.16666666666666669,0.19272148426640412,0.12680333505316013,0.37448536120223613,0.0,0.32095830453972707,0.08554148491500865,0.20457602005985973,0.24721525023602003,0.2673904445931729,0.13795226487374895,0.11148144395013969,0.36479630603773694,0.30238747083648065,0.2,0.0,0.0,0.75,0.5714285714285714,0.0,0.0,0.36363636363636365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.125,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6753911569147261,0.22250390468167247,0.8229939431034293,0.8304505269643297,0.01206946501877651,0.38379279749754447,0.2803832063922145,0.6825620080603714,0.15521612422387174,0.5925800111500399,0.7669542762766604,0.24700067934279168,0.22313766065649043,0.40644869779455883,0.6955284931300678,0.08041279842177544,0.06344106038616844,0.2547391479463624,0.0,0.0,0.4568693309132957,0.14175877171934298,0.16995310028814675,0.09218349649215611,0.1504057952997686,0.07896021445327345,0.31816787889433773,0.0,0.16064298546696257,0.0,0.07417248701459656,0.2382392882949376,0.0,0.14256224486257418,0.12309537507016359,0.09491392749687631,0.1415538198939864,0.34858978503402555,0.07295863224542455,0.09918538341444381,0.32122274172216814,0.1407998382455901,0.125,0.0,0.0,0.5,0.42857142857142855,0.0,0.0,0.2727272727272727,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0
